molregno	canonical_smiles	Papp_in_cm_sec
591238	Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCC(F)(F)CC3)c3cccc(F)c3)C[C@@H]2C1	5.41e-6
591238	Cc1ncnc(C)c1C(=O)N1C[C@@H]2CN(CC[C@H](NC(=O)C3CCC(F)(F)CC3)c3cccc(F)c3)C[C@@H]2C1	5.41e-6
403052	NC(=O)[C@H](Cc1ccccc1)N1CCNC(=O)CCN[C@@H](Cc2ccccc2)C(=O)NCC(=O)NCC(=O)NCC(=O)NCC1=O	5.43e-6
2282589	CN1CCN(C(=O)c2ccc(-c3ccc4ncc(-c5ccc(C#N)cc5)n4c3)cc2)CC1	5.43e-6
1845191	CC(C)C[C@H]1C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@H](CC(C)C)C(=O)N2CCC[C@@H]2C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N1C	5.45e-6
1337836	N#Cc1ccccc1Cn1c(N2CCC[C@@H](N)C2)nc2[nH]c(Br)cc2c1=O	5.48e-6
367984	CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4cccc(C(N)=O)c4)c3C2=O)cc1	5.5e-6
389020	CC(C)C[C@@H](CC(=O)O)NC(=O)[C@@H](C)CN	5.5e-6
397359	CC(=O)Nc1cccc(-c2ccc(Cc3ocnc3C(=O)N[C@@H](Cc3ccccc3)C(=O)O)cc2)c1	5.5e-6
418409	CN(C)CCCN(c1ccncc1)c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1	5.5e-6
555092	Cn1c(N2CCCN(CCCN3c4ccccc4Sc4ccc(CC(=O)O)cc43)CC2)cc(=O)n(C)c1=O	5.5e-6
428193	COc1cccc2c1c(C(=O)/C=C(\O)C(=O)O)cn2Cc1ccc(F)cc1	5.5e-6
1558161	CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(Cl)cc3)ccc2NC1=O	5.5e-6
2073260	Cc1ncoc1-c1nnc(SCCCN2CC3CCN(c4ccc(C(F)(F)F)cc4F)C3C2)n1C	5.5e-6
1512850	COc1cc(Sc2c(-n3ccnc3)[nH]c3ccccc23)cc(OC)c1OC	5.5299999999999996e-6
344119	CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1	5.559999999999999e-6
344119	CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1	5.559999999999999e-6
344119	CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1	5.559999999999999e-6
344119	CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1	5.559999999999999e-6
344119	CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1	5.559999999999999e-6
548963	CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1.Cl	5.6e-6
548963	CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1.Cl	5.6e-6
431317	COc1cc2c(cc1OC)CN(CCCC1CCCc3c(OC)cccc31)CC2	5.6e-6
344119	CN(C)Cc1nccn1-c1ccc(NC(=O)c2cc(C(F)(F)F)nn2-c2ccc3onc(N)c3c2)c(F)c1	5.6e-6
1072688	CC(=O)NC1(c2ccccc2)CCN(C[C@@H]2C[C@@]2(C(=O)N(C)Cc2ccccc2)c2ccc(Cl)c(Cl)c2)CC1	5.6e-6
1424787	CC(=O)N[C@@H](Cc1ccccc1)[C@H](O)CNC1CC(C)(C)Oc2sc(CC(C)(C)C)cc21	5.6e-6
1781167	COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CN4CCCC4)cc2)CC3)cc1	5.6e-6
1946235	COc1ncc(-c2cc3c(-c4ccncc4)ncnc3s2)cc1NS(=O)(=O)c1ccc(F)cc1F	5.6e-6
2074204	Cn1cc(-c2ccc(Cc3n[nH]c4ccc(C(=O)N5CC(O)C5)cc34)cc2)cn1	5.6e-6
2224756	Cc1ccc(-c2ncc(OC[C@H]3CCNC3)cc2-c2ccc(C#N)cc2)cc1	5.6e-6
2170033	CN(C)CCCOc1ccc(-c2ccc3ncc4c(c3c2)n(C2CCOCC2)c(=O)n4C)cn1	5.6e-6
2126272	COc1cc(CN(C)C(C)c2ccc3c(c2)CCO3)ccc1OCCN1C(=O)CCC1=O	5.62e-6
1793344	c1ccc2c(N3CCNCC3)nc(-c3ccc4[nH]ncc4c3)nc2c1	5.65e-6
1528111	O=C(N/N=C/c1ccc2no[n+]([O-])c2c1)c1ccncc1	5.67e-6
496339	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(c5ncc[nH]5)CC4)cc2)CC3)cc1	5.7e-6
2030321	COc1cc(CN(C[C@H]2CC[C@H](C(=O)O)CC2)[C@H]2CCc3c2ccc(Cl)c3Cl)ccc1OCCN1C(=O)CCC1=O	5.7e-6
423092	Cc1cc(COc2ccc(C(=O)N[C@@H]3C[C@@]4(CCCO4)C[C@@H]3C(=O)NO)cc2)c2ccccc2n1	5.7000000000000005e-6
562518	N[C@@H](CC(=O)N1CCC[C@H]1CNC(=O)C1(C(F)(F)F)CC1)Cc1cc(F)c(F)cc1F	5.7000000000000005e-6
1072744	CN(Cc1ccc(F)cc1)C(=O)[C@@]1(c2ccc(Cl)c(Cl)c2)C[C@H]1CN1CCN(C(=O)CN2CCCC2)CC1	5.7000000000000005e-6
559235	CCCCCCC(C)(C)c1ccc([C@@H]2C[C@H](O)CC[C@H]2CCCO)c(O)c1	5.7000000000000005e-6
1621772	C=Cc1cc(C(NC(=O)OC(C)(C)C)C(=O)Nc2ccc(C(=O)NS(=O)(=O)c3ccc(C(F)(F)F)cc3)cc2)ccc1Oc1cc(OC)nc(-c2ccccc2)n1	5.7000000000000005e-6
1623753	CC(C)COc1ccc(-c2nc(N)[nH]c(=O)c2Cl)cc1C#N	5.7000000000000005e-6
1785	CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1	5.7000000000000005e-6
111185	O=C(O)COCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1	5.7000000000000005e-6
2084852	C[C@@H]1CN(c2cc(=O)c3cc(C(=O)N4CCOCC4)cc(CN4CCOc5c(F)cc(F)cc54)c3o2)CCO1	5.7000000000000005e-6
2190420	O=C(c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1)N1CCn2c(nnc2C(F)(F)F)C1	5.7000000000000005e-6
2228896	N#Cc1cc(NS(=O)(=O)c2ccc(N)cc2)ccc1Oc1ccc(Cl)c(C(F)(F)F)c1	5.7000000000000005e-6
2286590	CC(C)(C)n1cc(Nc2nc(N)cc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1	5.7000000000000005e-6
2134365	CCc1cc(CN(CC2CCCC2)[C@@H](CC(=O)O)c2ccc(Cl)cc2)ccc1OCCN1C(=O)CCC1=O	5.729999999999999e-6
1733097	N#Cc1ccc(CCNC(=O)[C@@H]2CCN2c2cc(N3CCC(Oc4ccc(CC(=O)O)cc4)CC3)nc(C(F)(F)F)n2)cc1	5.73e-6
2284423	CS(=O)(=O)N1CCN(C(=O)c2cnc3ccc(F)cc3c2-c2ccc(C3(C#N)CC3)cc2)CC1	5.76e-6
2073500	COc1ccc(C2CCN(CCc3cnn(-c4nccc5c(=O)[nH]cnc45)c3)CC2)cc1	5.77e-6
367866	CN(C)Cc1ccccc1-c1ccc(N2CCc3c(C(F)(F)F)nn(-c4ccccc4S(N)(=O)=O)c3C2=O)cc1	5.7999999999999995e-6
1077540	C[C@H]1CN(Cc2cc(Cl)ccc2OCC(=O)O)CCN1C(=O)Cc1ccc(Cl)cc1	5.7999999999999995e-6
1746647	CN(C)CCC(Oc1ccc(NC(=O)Nc2ccc3c(ccn3C)c2)cc1)c1ccccc1	5.7999999999999995e-6
1781160	COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CO)cc2)CC3)cc1	5.7999999999999995e-6
88797	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	5.7999999999999995e-6
47209	O=c1cc(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12	5.7999999999999995e-6
62259	CN(C)C(=O)C(CCN1CCC(O)(c2ccc(Cl)cc2)CC1)(c1ccccc1)c1ccccc1	5.7999999999999995e-6
88100	CC(C)c1nc(CN(C)C(=O)N[C@H](C(=O)N[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)C(C)C)cs1	5.7999999999999995e-6
1746647	CN(C)CCC(Oc1ccc(NC(=O)Nc2ccc3c(ccn3C)c2)cc1)c1ccccc1	5.7999999999999995e-6
2078116	O=C(NCc1cc(Cl)ccc1-n1cnnn1)[C@@H]1CC=NN1C(=O)[C@H](O)c1ccc(F)cc1	5.7999999999999995e-6
2084958	C[C@H]1CN(c2cccc3nc(-c4nc(-c5cccc(C(=O)N(C)C)c5)cnc4N)n(C)c23)CCN1	5.7999999999999995e-6
2293986	CC(CC(=O)O)c1cccc(-n2c(C(N)=O)cc3ccc(OC(F)(F)F)cc32)n1	5.7999999999999995e-6
650159	CC(CNC(=O)c1ccc2[nH]ccc2c1)c1cccc(C(=O)c2ccccc2)c1	5.8e-6
1163273	COC(=O)c1ccc(-c2c(Cl)cc(O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]3O)cc2Cl)cc1	5.8099999999999994e-6
30180	OC[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)CO	5.88e-6
388874	O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCC1)c1cc2cc(Cl)ccc2s1	5.9e-6
567814	N#Cc1ccc(NC[C@@H]2CCCN2C(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)nc1	5.9e-6
1615641	O=C(Cc1nc(N2CCOCC2)cc(=O)[nH]1)N1CCc2ccccc21	5.9e-6
1781165	COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C(C)(C)CN(C)C)cc2)CC3)cc1	5.9e-6
88797	Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1	5.9e-6
1953578	CN(C(=O)c1c(F)cccc1Cl)c1ncc(-c2cc(C(N)=O)ccc2Cl)cc1OCC(F)(F)F	5.9e-6
2074911	COc1ccccc1N1CCN(c2ncnc3c2cnn3-c2ccccc2)CC1	5.9e-6
2054755	C[C@H]1Cn2c(nnc2C(C)(C)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1	5.9e-6
1842998	CC(C)C[C@@H]1NC(=O)[C@H](Cc2c[nH]c3ccccc23)NC(=O)[C@H]2CCCN2C(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](CC(C)C)NC1=O	5.95e-6
1349878	CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1	5.98e-6
408367	Cc1cc(=O)c2c(O)cc(O[C@@H]3O[C@H](COC(=O)C4=CC[C@H](C(C)(C)O)CC4)[C@@H](O)[C@H](O)[C@H]3O)cc2o1	5.99e-6
234877	C#CC[C@@H](C(=O)N[C@H](/C=C/C(=O)OCC)C[C@@H]1CCNC1=O)n1cccc(NC(=O)c2cc(C)on2)c1=O	6e-6
353200	CCC[C@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O	6e-6
355790	CC(C)c1nnc2ccc(-c3c[nH]nc3-c3cc(F)ccc3F)cn12	6e-6
388800	O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCCCN2CCOCC2)CCCC1)c1cc2ccccc2o1	6e-6
422229	Cc1cc(COc2ccc(C(=O)N[C@@H]3CCC[C@@H]3C(=O)NO)cc2)c2ccccc2n1	6e-6
557309	c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1	6e-6
648718	COc1ccc2c(O[C@@H]3C[C@H]4C(=O)N[C@]5(C(=O)NS(=O)(=O)C6CC6)C[C@H]5/C=C\CCCCN(C)C(=O)[C@@H]4C3)nc(-c3nc(C(C)C)cs3)nc2c1	6e-6
1061267	COC(=O)N[C@@H](CCN1[C@H]2CC[C@@H]1C[C@H](n1c(C)nc3c1CN(C(C)=O)CC3)C2)c1cccc(F)c1	6e-6
1269234	CCCCOc1ncc(S(=O)(=O)N2CCN(CC)CC2)cc1-c1nc2c(CC)n(C3CN(C)C3)nc2c(=O)[nH]1	6e-6
1343530	Cc1ccc(C(=O)NC2CC2)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O	6e-6
1085356	C#Cc1ccc(NC(=O)c2cnn3c(C)cc(C)nc23)cc1	6e-6
1531186	CCC[C@H](CO)Nc1nc(SCc2ccccc2)nc2nc(N)sc12	6e-6
1626207	CC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccc(C(F)(F)F)cc3)ccc2NC1=O	6e-6
1762658	COc1cc2ccnc(Oc3ccc(F)cc3)c2cc1OC	6e-6
1819604	C[C@@H]1COCCN1c1nc(-c2cncc3[nH]ccc23)cc2c1ncn2C	6e-6
1822579	CS(=O)(=O)NC(=O)[C@H](Cc1ccccc1)NC(=O)OCc1ccccc1	6e-6
2212548	CNC(=O)c1nc(-c2nc(-c3cnc4ccccn34)c(C)nc2N)n(C)n1	6e-6
2262339	CC(C)(C)OC(=O)N1CCCC(COC(=O)N2C[C@H]3[C@H](CNC(=O)c4ccc5[nH]c(=O)oc5c4)[C@H]3C2)C1	6e-6
359426	Cc1nn(-c2ccc3onc(N)c3c2)c2c(=O)n(-c3ccc(-c4ccccc4CN(C)C)cc3)c(C)nc12.O=C(O)C(F)(F)F	6.1e-6
1099963	CC(C)Oc1cccc(-c2cnc(N3CCC(C(N)=O)CC3)s2)c1	6.1e-6
1727990	CNC(=O)[C@@H](NC(=O)[C@@](O)(CCCN(Cc1ccc(C#Cc2cccnc2)cc1)NC(=O)[C@@H](NC(=O)OC)C(C)(C)C)Cc1ccccc1)C(C)(C)C	6.1e-6
2235016	CO[C@@H]1CC[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)CCC(=O)N4CCCC4)[C@@H]3[C@@H](O)C[C@@H]2C1	6.1e-6
2118220	NC(=O)n1cc(NC(=O)N2CCC[C@H]2C(=O)Nc2cccc(OC(F)(F)F)c2)c2ccccc21	6.1e-6
2277674	O=C(O)CNC(=O)c1c(O)cc(-c2cccc(Cl)c2)n2ncnc12	6.1e-6
2293311	Nc1cc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)nc(Nc2cnn(CC3CC3)c2)n1	6.1e-6
354590	Cc1nn(-c2ccc3onc(N)c3c2)c2c1CCN(c1ccc(-c3ccccc3CN3CC[C@@H](O)C3)cc1)C2=O	6.2e-6
495385	COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(C4(C5=NCCO5)CC4)cc2)CC3)cc1	6.2e-6
1335411	NC(=O)CN1CCN(Cc2nc(-c3cn(CC4CCOCC4)c4c(Cl)cccc34)no2)CC1	6.2e-6
1758384	O=c1cc([C@H]2CCN[C@@H](CC3CCCCC3)C2)o[nH]1	6.2e-6
1780291	CCCNc1cc(NC(=O)c2ccccc2)cc(C(F)(F)F)c1	6.2e-6
97	COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC	6.2e-6
1966644	Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(Cl)c(C)n4C)n2)cc1CN1CC[C@@H](O)C1	6.2e-6
1966645	Cc1nn(-c2ccnc(Nc3ccc4c(c3)c(C)c(C)n4C)n2)cc1CN1CC(O)C1	6.2e-6
2054754	C[C@H]1Cn2c(nnc2C(C)(C)C)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1	6.2e-6
1996182	C[C@H]1Cn2c(nnc2-c2cccnc2)C(=O)N1Cc1cccc(C(F)(F)F)c1Cl	6.2e-6
2077450	CC(C)(C)[C@@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc1cc(Cl)ccc1-n1cnnn1	6.2e-6
2091375	CCN(C(=O)CO)[C@H]1CN(/C(=N\C#N)Nc2cccc(OC)c2)N=C1c1ccc(Cl)c(Cl)c1	6.2e-6
2151470	Cc1cc(CN(CC(C)C)C(CC(=O)O)c2ccc(Cl)c(Cl)c2)ccc1OCCN1C(=O)CCC1=O	6.21e-6
1273949	Cc1ccc(NS(=O)(=O)c2cc3c(cc2F)NC(=O)CC3)cc1Cl	6.22e-6
120414	COc1cccc2c(CCCN3CCN(C4CCCCC4)CC3)cccc12	6.3e-6
1145539	Cn1c(N2CCCN(CCCN3c4ccccc4COc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O	6.3e-6
1522366	Cc1cc(C(F)(F)F)c(-c2ccc(C[C@H](NC(=O)c3c(Cl)cccc3Cl)C(=O)OCC(=O)N(C)C)cc2)c(=O)n1C	6.3e-6
2264957	COc1ccc2cc(CC/C(C)=N/OCCOCCOCCOC(=O)C[C@H](NC(=S)[C@H](C)N)C(=O)O)ccc2c1	6.3e-6
2294760	Cn1cc(Nc2nc(N)cc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1	6.3e-6
2073569	O=c1[nH]cnc2c(-n3cc(CCN4CCC(c5cc(Cl)cc(Cl)c5)CC4)cn3)nccc12	6.3399999999999994e-6
425797	C=CCN(CC)C(=O)[C@@]1(c2ccsc2)C[C@H]1CN	6.4e-6
517015	C=CCN(Cc1nccs1)C(=O)[C@@]1(c2cccs2)C[C@H]1CN	6.4e-6
388885	O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1)c1cc2ccc(C(F)(F)F)cc2s1	6.4000000000000006e-6
501107	O=c1c(C2=CS(=O)(=O)c3ccccc3N2)c(O)c2cc(F)ccc2n1CCC1CC1	6.4000000000000006e-6
1558163	CCC1(C)NC(=O)c2cc(S(=O)(=O)Nc3ccccc3Cl)ccc2NC1=O	6.4000000000000006e-6
1623739	Nc1nc(-c2ccc(OCC3CCOC3)c(OC(F)(F)F)c2)c(Cl)c(=O)[nH]1	6.4000000000000006e-6
1728659	Nc1ncnc2c1C(=O)N(c1ccc(-c3ccc(CN4CC[C@H](O)C4=O)cc3Cl)cc1)CCO2	6.4000000000000006e-6
1834073	C[C@H](CO)Nc1cc(NS(=O)(=O)N(C)C)nc(SCc2cccc(Cl)c2F)n1	6.4000000000000006e-6
1517968	O=C(OCc1ccccc1)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O	6.4199999999999995e-6
197398	NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1	6.4299999999999994e-06
1420584	O=[N+]([O-])c1ccc(C2=NOC(c3ccc(N4CCOCC4)nc3)C2)o1	6.4730000000000005e-6
345982	O=S(=O)(Nc1ccc2c(-c3ccncc3)c[nH]c2c1)c1ccccc1	6.5e-6
345535	O=C(NOCc1ccccc1)Nc1ccc2c(-c3ccncc3)c[nH]c2c1	6.5e-6
388869	O=C(NC1(C(=O)N[C@H](Cc2ccccc2)C(=O)NCC2CCN(CC3CCOCC3)CC2)CCCC1)c1cc2ccccc2s1	6.5e-6
1364175	C=CC(=O)Nc1ccc(S(=O)(=O)N2CCN(C(=O)C3CC3)CC2)cc1	6.5e-6
1450253	CC(C)n1c(/C=C/C(O)CC(O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21	6.5e-6
2084858	CN(C)C(=O)c1cc(CN2CCOc3c(F)cccc32)c2oc(N3CCOCC3)cc(=O)c2c1	6.5e-6
1563621	Cc1cc(Oc2cncnc2)cc(C(=O)Nc2ccc(F)cn2)n1	6.5e-6
2276637	Cl.O=C(O)CNC(=O)c1c(O)cc(-c2ccccc2)c2ncnn12	6.5e-6
1818787	COc1cccc(N2CCN(C(=O)/C=C/c3noc(-c4cc(Cl)c(O)cc4O)c3-c3ccc(O)cc3)CC2)c1	6.54e-6
2080256	Cn1c(N2CCOCC2)cc(OCc2ccc(Oc3ccc(Cl)c(C(F)(F)F)c3)c(C#N)c2)nc1=O	6.54e-6
2103290	COc1cc(CN(CC23CCC(C(=O)O)(CC2)CC3)C(C)c2ccc3c(c2)CCO3)ccc1OCCN1C(=O)CCC1=O	6.559999999999999e-6
335892	COc1ccc2onc(N3CCN(CCCCNC(=O)c4ccc(-n5ccnc5)cc4)CC3)c2c1	6.56e-6
2213618	O=C1N=S(=O)(Nc2ccccc2)c2ccccc21	6.570000000000001e-6
343003	C1=C(c2cccnc2)Cc2ccccc21	6.5999999999999995e-6
1283008	NC1=NC(c2ccc(OC(F)F)cc2)(c2cccc(-c3cccnc3F)c2)C2=NCC(F)(F)CN12	6.5999999999999995e-6
1422608	Cn1c(CC(=O)Nc2ccc(F)c(Cl)c2)nc(N2CCOCC2)cc1=O	6.6e-6
2319270	CN(c1ncnc2[nH]ccc12)[C@H]1CN(C(=O)CC#N)CC12CC2	6.6e-6
1346017	CC(C)[C@@H](c1nc2ccccc2o1)n1cc(/C=C/C(=O)NO)nn1	6.61e-6
2030318	COc1cc(CN(C[C@H]2CC[C@H](C(=O)O)CC2)[C@@H]2CCc3cc(Cl)ccc32)ccc1OCCN1C(=O)CCC1=O	6.62e-6
418403	CN(C)Cc1cnccc1-c1ccc(-c2ccc3c(C(N)=O)nn(-c4ccc5onc(N)c5c4)c3c2F)c(F)c1	6.69e-6
1159346	O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1	6.7e-6
1283003	COc1cccc(-c2cccc([C@]3(c4ccncc4)N=C(N)N4CC(F)(F)CN=C43)c2)c1F	6.7e-6
1577719	COc1cc(-c2ccc3nc(NC(C)=O)sc3c2)cnc1N	6.7e-6
27307	Cc1cn([C@H]2C[C@H](N=[N+]=[N-])[C@@H](CO)O2)c(=O)[nH]c1=O	6.7e-6
97	COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC	6.7e-6
1924171	COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCC[14C]4=O)cc2)CC3)cc1	6.7e-6
2054751	C[C@H]1Cn2c(nnc2C(F)(F)F)CN1C(=O)c1cccc(C(F)(F)c2n[nH]c(=O)c3ccccc23)c1	6.7e-6
1442062	O=C(c1cnccc1Oc1cc(Cl)ccc1Cl)N1CCN(C2CC2)c2ccccc21	6.75e-6
354523	Cc1nn(-c2ccc3onc(N)c3c2)c2c1CCN(c1ccc(-c3ccccc3CN(C)C)cc1)C2=O	6.8e-6
569815	Cc1nc2ccc(NCc3cccc(C(F)(F)F)c3)cc2n(CCNC(=O)CO)c1=O	6.8e-6
1147429	COc1cc(-c2nc3ccc(-c4cccc(CN(C)C)c4)cc3c(=O)n2CC(=O)NC(C)C)ccc1F	6.8e-6
1087589	CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CNC2	6.8e-6
1963122	CC[C@H](C)[C@@H]1NC(=O)[C@@H]2CCCN2C(=O)[C@H](C(C)C)NC(=O)[C@@H]2CCCN2C(=O)[C@H](Cc2ccccc2)N(C)C(=O)[C@H](C)NC(=O)c2csc1n2	6.8e-6
2277124	N#Cc1cccnc1N1CCN(C(=O)c2cc(Cc3n[nH]c(=O)c4ccccc34)cc(F)c2F)CC1	6.8e-6
2324865	C[C@@H]1COCCN1c1cc(C2([S@](C)(=N)=O)CC2)nc(-c2ccnc3[nH]ccc23)n1	6.8e-6
1843026	CC(C)C[C@H]1C(=O)N2CCC[C@H]2C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)N[C@@H](C(C)C)C(=O)N1C	6.82e-6
2073489	O=c1[nH]cnc2c(-n3cc(CCN4CCC(Cc5ccc(Cl)cc5)CC4)cn3)nccc12	6.86e-6
2295142	CN1CCN(C(=O)c2ccc(-c3cn4c(-c5ccc(C#N)cc5)cnc4cn3)cc2)CC1	6.87e-6
562160	CC(C(=O)O)c1ccc2c(c1)N(CCCN1CCCN(c3cc(=O)n(C)c(=O)n3C)CC1)c1ccccc1S2	6.9e-6
1145555	Cn1c(N2CCCN(CC/C=C3/c4ccccc4CCc4ccc(C(=O)O)cc43)CC2)cc(=O)n(C)c1=O	6.9e-6
1569849	CCOC(=O)c1cc(C#N)c(N2CCC(NC(=O)NS(=O)(=O)c3ccc(Cl)s3)CC2)nc1C	6.9e-6
1780300	CC(C)Nc1cc(NC(=O)c2c(F)cccc2F)cc(C(F)(F)F)c1	6.9e-6
1818782	COc1ccc(-c2c(/C=C/C(=O)N3CCN(c4ncccn4)CC3)noc2-c2cc(Cl)c(O)cc2O)cc1	6.9e-6
1833409	O=C(O)CCCn1cc(CC(=O)O)c2c(/C=C/c3ccc(OCCCCOc4ccccc4)cc3)cccc21	6.9e-6
1924171	COc1ccc(-n2nc(C(N)=O)c3c2C(=O)N(c2ccc(N4CCCC[14C]4=O)cc2)CC3)cc1	6.9e-6
2077461	O=C(NCc1cc(Cl)ccc1-n1cnnn1)[C@@H]1C[C@H]2C[C@H]2N1C(=O)[C@H](O)CC1CC1	6.9e-6
2292136	Nc1cc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)nc(Nc2cnn(C3CC3)c2)n1	6.9e-6
1609314	COC(=O)O[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C	6.91e-6
376636	Cn1c(S)nc2cc(Cl)ccc21	6.92e-6
1609321	COC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)[C@H]2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C(C)=C([C@@H](OC)C(=O)[C@]12C)C3(C)C	6.969999999999999e-6
376153	COCC[C@H](CC1(C(=O)N[C@@H]2C[C@H]2c2ccc(OC)cc2)CCCC1)C(=O)O	7e-6
448656	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(CN5CCCC5)CC4)cc2)CC3)cc1	7e-6
448793	COc1ccc(-n2nc(C(F)(F)F)c3c2C(=O)N(c2ccc(C4(Cn5ccnc5C)CC4)cc2)CC3)cc1	7e-6
566134	Cn1ccc2cc(N(Cc3ccccc3)C3CCNCC3)ccc21	7e-6
1145547	Cn1c(N2CCCN(CCCN3c4ccccc4CCc4ccc(C(C)(C)C(=O)O)cc43)CC2)cc(=O)n(C)c1=O	7e-6
